airlineName,flightNumber,craftTypeName,departureDate,arrivalDate,departureCityTlc,departureCityName,departureAirportTlc,departureAirportName,departureAirportTerminal,arrivalCityTlc,arrivalCityName,arrivalAirportTlc,arrivalAirportName,arrivalAirportTerminal,price
上海航空,FM9250,波音737,2020-07-06 14:25:00,2020-07-06 16:50:00,KMG,昆明,KMG,长水国际机场,,SWA,揭阳,SWA,潮汕机场,,270
山东航空,SC4259,空客320,2020-07-06 17:45:00,2020-07-06 20:10:00,KMG,昆明,KMG,长水国际机场,,SWA,揭阳,SWA,潮汕机场,,900
中国国航,CA4259,空客320,2020-07-06 17:45:00,2020-07-06 20:10:00,KMG,昆明,KMG,长水国际机场,,SWA,揭阳,SWA,潮汕机场,,320
祥鹏航空,8L9933,波音737,2020-07-06 07:15:00,2020-07-06 08:10:00,KMG,昆明,KMG,长水国际机场,,SYM,普洱,SYM,思茅机场,,385
东方航空,MU5891,波音737,2020-07-06 08:05:00,2020-07-06 09:05:00,KMG,昆明,KMG,长水国际机场,,SYM,普洱,SYM,思茅机场,,400
东方航空,MU5893,波音737,2020-07-06 10:40:00,2020-07-06 11:40:00,KMG,昆明,KMG,长水国际机场,,SYM,普洱,SYM,思茅机场,,530
昆明航空,KY8359,波音737,2020-07-06 11:30:00,2020-07-06 12:25:00,KMG,昆明,KMG,长水国际机场,,SYM,普洱,SYM,思茅机场,,420
东方航空,MU5897,波音737,2020-07-06 13:25:00,2020-07-06 14:25:00,KMG,昆明,KMG,长水国际机场,,SYM,普洱,SYM,思茅机场,,530
东方航空,MU5704,波音737,2020-07-06 18:55:00,2020-07-06 19:55:00,KMG,昆明,KMG,长水国际机场,,SYM,普洱,SYM,思茅机场,,670
祥鹏航空,8L9931,波音737,2020-07-06 19:55:00,2020-07-06 20:55:00,KMG,昆明,KMG,长水国际机场,,SYM,普洱,SYM,思茅机场,,370
祥鹏航空,8L9965,波音737,2020-07-06 07:35:00,2020-07-06 09:35:00,KMG,昆明,KMG,长水国际机场,,SYX,三亚,SYX,凤凰国际机场,T1,230
南方航空,CZ6694,空客321,2020-07-06 11:25:00,2020-07-06 13:30:00,KMG,昆明,KMG,长水国际机场,,SYX,三亚,SYX,凤凰国际机场,T1,360
东方航空,MU5771,波音737,2020-07-06 18:55:00,2020-07-06 21:10:00,KMG,昆明,KMG,长水国际机场,,SYX,三亚,SYX,凤凰国际机场,T1,330
南方航空,CZ6598,空客330,2020-07-06 21:10:00,2020-07-06 23:10:00,KMG,昆明,KMG,长水国际机场,,SYX,三亚,SYX,凤凰国际机场,T1,200
东方航空,MU5761,波音737,2020-07-06 08:55:00,2020-07-06 11:10:00,KMG,昆明,KMG,长水国际机场,,SZX,深圳,SZX,宝安国际机场,T3,210
深圳航空,ZH9440,波音737,2020-07-06 09:05:00,2020-07-06 11:25:00,KMG,昆明,KMG,长水国际机场,,SZX,深圳,SZX,宝安国际机场,T3,250
中国国航,CA3328,波音737,2020-07-06 09:05:00,2020-07-06 11:25:00,KMG,昆明,KMG,长水国际机场,,SZX,深圳,SZX,宝安国际机场,T3,900
昆明航空,KY9440,波音737,2020-07-06 09:05:00,2020-07-06 11:25:00,KMG,昆明,KMG,长水国际机场,,SZX,深圳,SZX,宝安国际机场,T3,283
山东航空,SC9440,波音737,2020-07-06 09:05:00,2020-07-06 11:25:00,KMG,昆明,KMG,长水国际机场,,SZX,深圳,SZX,宝安国际机场,T3,1050
东海航空,DZ6260,波音738,2020-07-06 09:45:00,2020-07-06 11:55:00,KMG,昆明,KMG,长水国际机场,,SZX,深圳,SZX,宝安国际机场,T3,239
东方航空,MU5759,波音737,2020-07-06 10:00:00,2020-07-06 12:10:00,KMG,昆明,KMG,长水国际机场,,SZX,深圳,SZX,宝安国际机场,T3,210
海南航空,HU7768,波音738,2020-07-06 10:30:00,2020-07-06 12:40:00,KMG,昆明,KMG,长水国际机场,,SZX,深圳,SZX,宝安国际机场,T3,235
金鹏航空,Y87768,波音738,2020-07-06 10:30:00,2020-07-06 12:40:00,KMG,昆明,KMG,长水国际机场,,SZX,深圳,SZX,宝安国际机场,T3,1160
深圳航空,ZH9436,波音738,2020-07-06 10:35:00,2020-07-06 12:45:00,KMG,昆明,KMG,长水国际机场,,SZX,深圳,SZX,宝安国际机场,T3,230
中国国航,CA3314,波音738,2020-07-06 10:35:00,2020-07-06 12:45:00,KMG,昆明,KMG,长水国际机场,,SZX,深圳,SZX,宝安国际机场,T3,900
山东航空,SC9436,波音738,2020-07-06 10:35:00,2020-07-06 12:45:00,KMG,昆明,KMG,长水国际机场,,SZX,深圳,SZX,宝安国际机场,T3,1050
昆明航空,KY9436,波音738,2020-07-06 10:35:00,2020-07-06 12:45:00,KMG,昆明,KMG,长水国际机场,,SZX,深圳,SZX,宝安国际机场,T3,246
南方航空,CZ3460,空客330,2020-07-06 11:35:00,2020-07-06 13:45:00,KMG,昆明,KMG,长水国际机场,,SZX,深圳,SZX,宝安国际机场,T3,300
深圳航空,ZH8978,波音738,2020-07-06 12:45:00,2020-07-06 15:00:00,KMG,昆明,KMG,长水国际机场,,SZX,深圳,SZX,宝安国际机场,T3,610
昆明航空,KY9978,波音738,2020-07-06 12:45:00,2020-07-06 15:00:00,KMG,昆明,KMG,长水国际机场,,SZX,深圳,SZX,宝安国际机场,T3,864
山东航空,SC9066,波音738,2020-07-06 12:45:00,2020-07-06 15:00:00,KMG,昆明,KMG,长水国际机场,,SZX,深圳,SZX,宝安国际机场,T3,1050
中国国航,CA3520,波音738,2020-07-06 12:45:00,2020-07-06 15:00:00,KMG,昆明,KMG,长水国际机场,,SZX,深圳,SZX,宝安国际机场,T3,900
东方航空,MU5757,波音737,2020-07-06 14:30:00,2020-07-06 16:40:00,KMG,昆明,KMG,长水国际机场,,SZX,深圳,SZX,宝安国际机场,T3,360
祥鹏航空,8L9979,空客330,2020-07-06 16:20:00,2020-07-06 18:30:00,KMG,昆明,KMG,长水国际机场,,SZX,深圳,SZX,宝安国际机场,T3,230
南方航空,CZ3452,空客330,2020-07-06 17:20:00,2020-07-06 19:25:00,KMG,昆明,KMG,长水国际机场,,SZX,深圳,SZX,宝安国际机场,T3,260
山东航空,SC9438,波音738,2020-07-06 17:45:00,2020-07-06 19:50:00,KMG,昆明,KMG,长水国际机场,,SZX,深圳,SZX,宝安国际机场,T3,1050
深圳航空,ZH9438,波音738,2020-07-06 17:45:00,2020-07-06 19:50:00,KMG,昆明,KMG,长水国际机场,,SZX,深圳,SZX,宝安国际机场,T3,260
昆明航空,KY9438,波音738,2020-07-06 17:45:00,2020-07-06 19:50:00,KMG,昆明,KMG,长水国际机场,,SZX,深圳,SZX,宝安国际机场,T3,270
中国国航,CA3318,波音738,2020-07-06 17:45:00,2020-07-06 19:50:00,KMG,昆明,KMG,长水国际机场,,SZX,深圳,SZX,宝安国际机场,T3,900
南方航空,CZ8820,空客321,2020-07-06 17:55:00,2020-07-06 19:55:00,KMG,昆明,KMG,长水国际机场,,SZX,深圳,SZX,宝安国际机场,T3,260
昆明航空,KY8271,波音738,2020-07-06 21:30:00,2020-07-06 23:30:00,KMG,昆明,KMG,长水国际机场,,SZX,深圳,SZX,宝安国际机场,T3,220
东方航空,MU5763,波音737,2020-07-06 22:00:00,2020-07-07 00:10:00,KMG,昆明,KMG,长水国际机场,,SZX,深圳,SZX,宝安国际机场,T3,210
南方航空,CZ6924,空客321,2020-07-06 22:20:00,2020-07-07 00:25:00,KMG,昆明,KMG,长水国际机场,,SZX,深圳,SZX,宝安国际机场,T3,200
中国国航,CA3524,波音738,2020-07-06 22:20:00,2020-07-07 00:45:00,KMG,昆明,KMG,长水国际机场,,SZX,深圳,SZX,宝安国际机场,T3,900
昆明航空,KY9980,波音738,2020-07-06 22:20:00,2020-07-07 00:45:00,KMG,昆明,KMG,长水国际机场,,SZX,深圳,SZX,宝安国际机场,T3,214
山东航空,SC9068,波音738,2020-07-06 22:20:00,2020-07-07 00:45:00,KMG,昆明,KMG,长水国际机场,,SZX,深圳,SZX,宝安国际机场,T3,1050
深圳航空,ZH8980,波音738,2020-07-06 22:20:00,2020-07-07 00:45:00,KMG,昆明,KMG,长水国际机场,,SZX,深圳,SZX,宝安国际机场,T3,200
东方航空,MU5498,空客321,2020-07-06 12:10:00,2020-07-06 15:30:00,KMG,昆明,KMG,长水国际机场,,TAO,青岛,TAO,流亭国际机场,T2,500
中国国航,CA4738,波音738,2020-07-06 21:30:00,2020-07-07 01:10:00,KMG,昆明,KMG,长水国际机场,,TAO,青岛,TAO,流亭国际机场,T1,1300
山东航空,SC4738,波音738,2020-07-06 21:30:00,2020-07-07 01:10:00,KMG,昆明,KMG,长水国际机场,,TAO,青岛,TAO,流亭国际机场,T1,330
中国国航,CA8836,波音738,2020-07-06 06:55:00,2020-07-06 12:25:00,KMG,昆明,KMG,长水国际机场,,TAO,青岛,TAO,流亭国际机场,T1,1300
山东航空,SC8836,波音738,2020-07-06 06:55:00,2020-07-06 12:25:00,KMG,昆明,KMG,长水国际机场,,TAO,青岛,TAO,流亭国际机场,T1,330
山东航空,SC4696,波音738,2020-07-06 13:40:00,2020-07-06 19:10:00,KMG,昆明,KMG,长水国际机场,,TAO,青岛,TAO,流亭国际机场,T1,480
中国国航,CA4696,波音738,2020-07-06 13:40:00,2020-07-06 19:10:00,KMG,昆明,KMG,长水国际机场,,TAO,青岛,TAO,流亭国际机场,T1,1300
山东航空,SC7035,空客320,2020-07-06 13:55:00,2020-07-06 19:10:00,KMG,昆明,KMG,长水国际机场,,TAO,青岛,TAO,流亭国际机场,T1,1490
东方航空,MU1059,空客320,2020-07-06 13:55:00,2020-07-06 19:10:00,KMG,昆明,KMG,长水国际机场,,TAO,青岛,TAO,流亭国际机场,T1,1170
四川航空,3U8107,空客320,2020-07-06 13:55:00,2020-07-06 19:10:00,KMG,昆明,KMG,长水国际机场,,TAO,青岛,TAO,流亭国际机场,T1,400
祥鹏航空,8L9869,空客320,2020-07-06 14:15:00,2020-07-06 19:20:00,KMG,昆明,KMG,长水国际机场,,TAO,青岛,TAO,流亭国际机场,T1,420
东方航空,MU9890,空客320,2020-07-06 20:25:00,2020-07-07 00:45:00,KMG,昆明,KMG,长水国际机场,,TAO,青岛,TAO,流亭国际机场,T2,350
东方航空,MU5987,波音737,2020-07-06 13:40:00,2020-07-06 14:55:00,KMG,昆明,KMG,长水国际机场,,TCZ,腾冲,TCZ,驼峰机场,T2,820
东方航空,MU9702,波音737,2020-07-06 14:30:00,2020-07-06 15:45:00,KMG,昆明,KMG,长水国际机场,,TCZ,腾冲,TCZ,驼峰机场,T2,700
祥鹏航空,8L9953,波音737,2020-07-06 15:00:00,2020-07-06 16:10:00,KMG,昆明,KMG,长水国际机场,,TCZ,腾冲,TCZ,驼峰机场,T2,400
昆明航空,KY8240,波音737,2020-07-06 16:25:00,2020-07-06 17:40:00,KMG,昆明,KMG,长水国际机场,,TCZ,腾冲,TCZ,驼峰机场,T2,499
中国国航,CA5719,波音737,2020-07-06 18:15:00,2020-07-06 19:25:00,KMG,昆明,KMG,长水国际机场,,TCZ,腾冲,TCZ,驼峰机场,T2,800
深圳航空,ZH5301,波音737,2020-07-06 18:15:00,2020-07-06 19:25:00,KMG,昆明,KMG,长水国际机场,,TCZ,腾冲,TCZ,驼峰机场,T2,800
昆明航空,KY8301,波音737,2020-07-06 18:15:00,2020-07-06 19:25:00,KMG,昆明,KMG,长水国际机场,,TCZ,腾冲,TCZ,驼峰机场,T2,420
祥鹏航空,8L9951,波音737,2020-07-06 20:50:00,2020-07-06 22:10:00,KMG,昆明,KMG,长水国际机场,,TCZ,腾冲,TCZ,驼峰机场,T2,785
中国国航,CA5764,波音737,2020-07-06 22:05:00,2020-07-06 23:15:00,KMG,昆明,KMG,长水国际机场,,TCZ,腾冲,TCZ,驼峰机场,T2,800
深圳航空,ZH3164,波音737,2020-07-06 22:05:00,2020-07-06 23:15:00,KMG,昆明,KMG,长水国际机场,,TCZ,腾冲,TCZ,驼峰机场,T2,800
昆明航空,KY8264,波音737,2020-07-06 22:05:00,2020-07-06 23:15:00,KMG,昆明,KMG,长水国际机场,,TCZ,腾冲,TCZ,驼峰机场,T2,499
昆明航空,KY8236,波音737,2020-07-06 23:30:00,2020-07-07 00:40:00,KMG,昆明,KMG,长水国际机场,,TCZ,腾冲,TCZ,驼峰机场,T2,429
南方航空,CZ6950,波音737,2020-07-06 17:55:00,2020-07-07 00:35:00,KMG,昆明,KMG,长水国际机场,,URC,乌鲁木齐,URC,地窝堡国际机场,T3,1360
东方航空,MU2449,波音737,2020-07-06 10:15:00,2020-07-06 15:00:00,KMG,昆明,KMG,长水国际机场,,URC,乌鲁木齐,URC,地窝堡国际机场,T2,1020
瑞丽航空,DR6559,波音737,2020-07-06 07:45:00,2020-07-06 14:20:00,KMG,昆明,KMG,长水国际机场,,URC,乌鲁木齐,URC,地窝堡国际机场,T2,703
祥鹏航空,8L9865,波音737,2020-07-06 07:10:00,2020-07-06 10:15:00,KMG,昆明,KMG,长水国际机场,,TNA,济南,TNA,遥墙国际机场,,360
昆明航空,KY8231,波音738,2020-07-06 09:05:00,2020-07-06 12:00:00,KMG,昆明,KMG,长水国际机场,,TNA,济南,TNA,遥墙国际机场,,469
中国国航,CA4874,波音738,2020-07-06 13:15:00,2020-07-06 16:05:00,KMG,昆明,KMG,长水国际机场,,TNA,济南,TNA,遥墙国际机场,,1250
山东航空,SC4874,波音738,2020-07-06 13:15:00,2020-07-06 16:05:00,KMG,昆明,KMG,长水国际机场,,TNA,济南,TNA,遥墙国际机场,,610
南方航空,CZ6460,空客320,2020-07-06 15:05:00,2020-07-06 17:55:00,KMG,昆明,KMG,长水国际机场,,TNA,济南,TNA,遥墙国际机场,,560
东方航空,MU5328,空客320,2020-07-06 15:15:00,2020-07-06 18:15:00,KMG,昆明,KMG,长水国际机场,,TNA,济南,TNA,遥墙国际机场,,500
山东航空,SC7033,空客320,2020-07-06 06:30:00,2020-07-06 11:00:00,KMG,昆明,KMG,长水国际机场,,TNA,济南,TNA,遥墙国际机场,,1210
东方航空,MU4625,空客320,2020-07-06 06:30:00,2020-07-06 11:00:00,KMG,昆明,KMG,长水国际机场,,TNA,济南,TNA,遥墙国际机场,,1050
四川航空,3U8947,空客320,2020-07-06 06:30:00,2020-07-06 11:00:00,KMG,昆明,KMG,长水国际机场,,TNA,济南,TNA,遥墙国际机场,,790
东方航空,MU5747,波音737,2020-07-06 09:25:00,2020-07-06 12:55:00,KMG,昆明,KMG,长水国际机场,,TSN,天津,TSN,滨海国际机场,T2,550
华夏航空,G58018,波音737,2020-07-06 18:10:00,2020-07-06 21:30:00,KMG,昆明,KMG,长水国际机场,,TSN,天津,TSN,滨海国际机场,T2,1220
山东航空,SC1468,波音737,2020-07-06 18:10:00,2020-07-06 21:30:00,KMG,昆明,KMG,长水国际机场,,TSN,天津,TSN,滨海国际机场,T2,1230
中国国航,CA1468,波音737,2020-07-06 18:10:00,2020-07-06 21:30:00,KMG,昆明,KMG,长水国际机场,,TSN,天津,TSN,滨海国际机场,T2,350
奥凯航空,BK2976,波音737,2020-07-06 18:20:00,2020-07-06 21:35:00,KMG,昆明,KMG,长水国际机场,,TSN,天津,TSN,滨海国际机场,T2,330
山东航空,SC1402,波音737,2020-07-06 20:20:00,2020-07-06 23:35:00,KMG,昆明,KMG,长水国际机场,,TSN,天津,TSN,滨海国际机场,T2,1230
中国国航,CA1402,波音737,2020-07-06 20:20:00,2020-07-06 23:35:00,KMG,昆明,KMG,长水国际机场,,TSN,天津,TSN,滨海国际机场,T2,330
东方航空,MU5751,波音737,2020-07-06 21:15:00,2020-07-07 00:30:00,KMG,昆明,KMG,长水国际机场,,TSN,天津,TSN,滨海国际机场,T2,380
瑞丽航空,DR6543,波音737,2020-07-06 06:45:00,2020-07-06 11:55:00,KMG,昆明,KMG,长水国际机场,,TSN,天津,TSN,滨海国际机场,T2,298
天津航空,GS7860,空客320,2020-07-06 19:55:00,2020-07-07 00:55:00,KMG,昆明,KMG,长水国际机场,,TSN,天津,TSN,滨海国际机场,T2,495
瑞丽航空,DR6529,波音738,2020-07-06 07:25:00,2020-07-06 10:10:00,KMG,昆明,KMG,长水国际机场,,TYN,太原,TYN,武宿国际机场,T2,295
东方航空,MU2144,波音737,2020-07-06 11:30:00,2020-07-06 14:20:00,KMG,昆明,KMG,长水国际机场,,TYN,太原,TYN,武宿国际机场,T2,520
东方航空,MU5299,波音737,2020-07-06 16:20:00,2020-07-06 18:55:00,KMG,昆明,KMG,长水国际机场,,TYN,太原,TYN,武宿国际机场,T2,620
东方航空,MU2449,波音737,2020-07-06 10:15:00,2020-07-06 15:00:00,KMG,昆明,KMG,长水国际机场,,URC,乌鲁木齐,URC,地窝堡国际机场,T2,1020
瑞丽航空,DR6559,波音737,2020-07-06 07:45:00,2020-07-06 14:20:00,KMG,昆明,KMG,长水国际机场,,URC,乌鲁木齐,URC,地窝堡国际机场,T2,703
南方航空,CZ6950,波音737,2020-07-06 17:55:00,2020-07-07 00:35:00,KMG,昆明,KMG,长水国际机场,,URC,乌鲁木齐,URC,地窝堡国际机场,T3,1360
东方航空,MU9770,空客320,2020-07-06 15:10:00,2020-07-06 18:00:00,KMG,昆明,KMG,长水国际机场,,UYN,榆林,UYN,榆阳机场,,350
吉祥航空,HO1118,全新A320 舒适飞行,2020-07-06 17:35:00,2020-07-06 19:20:00,KMG,昆明,KMG,长水国际机场,,WGN,邵阳,WGN,武冈机场,,630
东方航空,MU5927,波音737,2020-07-06 08:15:00,2020-07-06 09:10:00,KMG,昆明,KMG,长水国际机场,,WNH,文山,WNH,文山砚山机场,,230
东方航空,MU5929,波音737,2020-07-06 18:40:00,2020-07-06 19:35:00,KMG,昆明,KMG,长水国际机场,,WNH,文山,WNH,文山砚山机场,,450
东方航空,MU5879,波音737,2020-07-06 08:10:00,2020-07-06 10:55:00,KMG,昆明,KMG,长水国际机场,,WNZ,温州,WNZ,龙湾国际机场,T2,395
深圳航空,ZH3123,波音738,2020-07-06 09:55:00,2020-07-06 13:00:00,KMG,昆明,KMG,长水国际机场,,WNZ,温州,WNZ,龙湾国际机场,T2,670
昆明航空,KY8223,波音738,2020-07-06 09:55:00,2020-07-06 13:00:00,KMG,昆明,KMG,长水国际机场,,WNZ,温州,WNZ,龙湾国际机场,T2,389
山东航空,SC1956,空客320,2020-07-06 11:35:00,2020-07-06 14:25:00,KMG,昆明,KMG,长水国际机场,,WNZ,温州,WNZ,龙湾国际机场,T2,1090
中国国航,CA1956,空客320,2020-07-06 11:35:00,2020-07-06 14:25:00,KMG,昆明,KMG,长水国际机场,,WNZ,温州,WNZ,龙湾国际机场,T2,450
上海航空,FM9540,波音738,2020-07-06 11:40:00,2020-07-06 14:35:00,KMG,昆明,KMG,长水国际机场,,WNZ,温州,WNZ,龙湾国际机场,T2,450
东方航空,MU9540,波音738,2020-07-06 11:40:00,2020-07-06 14:35:00,KMG,昆明,KMG,长水国际机场,,WNZ,温州,WNZ,龙湾国际机场,T2,450
祥鹏航空,8L9897,波音737,2020-07-06 17:05:00,2020-07-06 19:55:00,KMG,昆明,KMG,长水国际机场,,WNZ,温州,WNZ,龙湾国际机场,T2,450
山东航空,SC1988,空客320,2020-07-06 21:10:00,2020-07-07 00:10:00,KMG,昆明,KMG,长水国际机场,,WNZ,温州,WNZ,龙湾国际机场,T2,1090
中国国航,CA1988,空客320,2020-07-06 21:10:00,2020-07-07 00:10:00,KMG,昆明,KMG,长水国际机场,,WNZ,温州,WNZ,龙湾国际机场,T2,400
东方航空,MU5230,波音737,2020-07-06 22:45:00,2020-07-07 01:30:00,KMG,昆明,KMG,长水国际机场,,WNZ,温州,WNZ,龙湾国际机场,T2,365
祥鹏航空,8L9895,空客320,2020-07-06 07:10:00,2020-07-06 09:20:00,KMG,昆明,KMG,长水国际机场,,WUH,武汉,WUH,天河国际机场,T3,210
瑞丽航空,DR6525,波音737,2020-07-06 07:45:00,2020-07-06 10:10:00,KMG,昆明,KMG,长水国际机场,,WUH,武汉,WUH,天河国际机场,T3,258
南方航空,CZ8552,波音737,2020-07-06 11:10:00,2020-07-06 13:35:00,KMG,昆明,KMG,长水国际机场,,WUH,武汉,WUH,天河国际机场,T3,270
东方航空,MU2481,波音737,2020-07-06 11:25:00,2020-07-06 13:35:00,KMG,昆明,KMG,长水国际机场,,WUH,武汉,WUH,天河国际机场,T3,310
祥鹏航空,8L9869,空客320,2020-07-06 14:15:00,2020-07-06 16:20:00,KMG,昆明,KMG,长水国际机场,,WUH,武汉,WUH,天河国际机场,T3,390
南方航空,CZ6426,空客320,2020-07-06 13:55:00,2020-07-06 16:25:00,KMG,昆明,KMG,长水国际机场,,WUH,武汉,WUH,天河国际机场,T3,350
南方航空,CZ3470,波音737,2020-07-06 17:45:00,2020-07-06 20:05:00,KMG,昆明,KMG,长水国际机场,,WUH,武汉,WUH,天河国际机场,T3,230
南方航空,CZ6978,波音738,2020-07-06 21:40:00,2020-07-07 00:05:00,KMG,昆明,KMG,长水国际机场,,WUH,武汉,WUH,天河国际机场,T3,190
东方航空,MU2498,波音737,2020-07-06 23:15:00,2020-07-07 01:35:00,KMG,昆明,KMG,长水国际机场,,WUH,武汉,WUH,天河国际机场,T3,200
山东航空,SC7095,空客320,2020-07-06 06:55:00,2020-07-06 10:05:00,KMG,昆明,KMG,长水国际机场,,WUX,无锡,WUX,苏南硕放国际机场,T2,1340
东方航空,MU4013,空客320,2020-07-06 06:55:00,2020-07-06 10:05:00,KMG,昆明,KMG,长水国际机场,,WUX,无锡,WUX,苏南硕放国际机场,T2,1060
深圳航空,ZH3501,空客320,2020-07-06 06:55:00,2020-07-06 10:05:00,KMG,昆明,KMG,长水国际机场,,WUX,无锡,WUX,苏南硕放国际机场,T2,1300
四川航空,3U8761,空客320,2020-07-06 06:55:00,2020-07-06 10:05:00,KMG,昆明,KMG,长水国际机场,,WUX,无锡,WUX,苏南硕放国际机场,T2,350
红土航空,A67147,空客319,2020-07-06 09:10:00,2020-07-06 12:05:00,KMG,昆明,KMG,长水国际机场,,WUX,无锡,WUX,苏南硕放国际机场,T2,380
东方航空,MU2976,空客320,2020-07-06 12:10:00,2020-07-06 15:00:00,KMG,昆明,KMG,长水国际机场,,WUX,无锡,WUX,苏南硕放国际机场,T2,500
东方航空,MU2986,空客320,2020-07-06 19:15:00,2020-07-06 22:10:00,KMG,昆明,KMG,长水国际机场,,WUX,无锡,WUX,苏南硕放国际机场,T2,470
东方航空,MU9890,空客320,2020-07-06 20:25:00,2020-07-06 22:45:00,KMG,昆明,KMG,长水国际机场,,XAI,信阳,XAI,明港机场,T1,590
深圳航空,ZH3175,波音738,2020-07-06 18:50:00,2020-07-06 21:10:00,KMG,昆明,KMG,长水国际机场,,XFN,襄阳,XFN,刘集机场,,590
昆明航空,KY8275,波音738,2020-07-06 18:50:00,2020-07-06 21:10:00,KMG,昆明,KMG,长水国际机场,,XFN,襄阳,XFN,刘集机场,,479
东方航空,MU9745,波音737,2020-07-06 09:40:00,2020-07-06 10:55:00,KMG,昆明,KMG,长水国际机场,,XIC,西昌,XIC,青山机场,,700
东方航空,MU5783,波音737,2020-07-06 07:50:00,2020-07-06 10:35:00,KMG,昆明,KMG,长水国际机场,,XMN,厦门,XMN,高崎国际机场,T4,340
昆明航空,KY8213,波音738,2020-07-06 09:10:00,2020-07-06 12:05:00,KMG,昆明,KMG,长水国际机场,,XMN,厦门,XMN,高崎国际机场,T4,337
深圳航空,ZH3113,波音738,2020-07-06 09:10:00,2020-07-06 12:05:00,KMG,昆明,KMG,长水国际机场,,XMN,厦门,XMN,高崎国际机场,T4,690
中国国航,CA5713,波音738,2020-07-06 09:10:00,2020-07-06 12:05:00,KMG,昆明,KMG,长水国际机场,,XMN,厦门,XMN,高崎国际机场,T4,950
中国国航,CA4770,波音738,2020-07-06 11:20:00,2020-07-06 13:55:00,KMG,昆明,KMG,长水国际机场,,XMN,厦门,XMN,高崎国际机场,T4,950
山东航空,SC4770,波音738,2020-07-06 11:20:00,2020-07-06 13:55:00,KMG,昆明,KMG,长水国际机场,,XMN,厦门,XMN,高崎国际机场,T4,380
厦门航空,MF8406,波音738,2020-07-06 12:05:00,2020-07-06 14:40:00,KMG,昆明,KMG,长水国际机场,,XMN,厦门,XMN,高崎国际机场,T3,400
厦门航空,MF8418,波音738,2020-07-06 15:35:00,2020-07-06 18:30:00,KMG,昆明,KMG,长水国际机场,,XMN,厦门,XMN,高崎国际机场,T3,380
深圳航空,ZH3115,波音738,2020-07-06 16:05:00,2020-07-06 18:55:00,KMG,昆明,KMG,长水国际机场,,XMN,厦门,XMN,高崎国际机场,T4,690
中国国航,CA5715,波音738,2020-07-06 16:05:00,2020-07-06 18:55:00,KMG,昆明,KMG,长水国际机场,,XMN,厦门,XMN,高崎国际机场,T4,950
昆明航空,KY8215,波音738,2020-07-06 16:05:00,2020-07-06 18:55:00,KMG,昆明,KMG,长水国际机场,,XMN,厦门,XMN,高崎国际机场,T4,354
东方航空,MU5781,波音737,2020-07-06 16:55:00,2020-07-06 19:45:00,KMG,昆明,KMG,长水国际机场,,XMN,厦门,XMN,高崎国际机场,T4,380
祥鹏航空,8L9875,波音737,2020-07-06 17:35:00,2020-07-06 20:20:00,KMG,昆明,KMG,长水国际机场,,XMN,厦门,XMN,高崎国际机场,T4,350
厦门航空,MF8430,波音738,2020-07-06 20:15:00,2020-07-06 23:10:00,KMG,昆明,KMG,长水国际机场,,XMN,厦门,XMN,高崎国际机场,T3,340
东方航空,MU5873,波音737,2020-07-06 08:25:00,2020-07-06 12:55:00,KMG,昆明,KMG,长水国际机场,,XMN,厦门,XMN,高崎国际机场,T4,340
